id pc1 pc2 pc3 pc4 pc5 pc6 pc7
8786 0.0147847 -4.97638e-4 -0.0396526 -0.017781 -0.00333245 0.022149 1.09591e-4
8798 0.00922506 -0.00123501 -0.0245213 0.0113141 0.00488388 0.00971453 0.00791005
8811 0.035726 -0.0393142 -0.00971601 0.0277462 0.0135441 -8.07015e-4 0.0141383
8823 -5.51342e-5 -0.00664245 0.00209934 -0.00753263 -0.00705633 0.00523941 0.00110081
8836 0.00661061 -0.0212165 0.00173071 -0.00243388 -7.67392e-5 0.00795995 5.61159e-4
8848 0.0165432 -0.0108635 -0.0110217 -0.00394772 0.00111733 -0.00253819 0.00307494
8860 0.0123354 -0.0137949 0.00486483 -0.0081834 0.00189495 0.00224267 0.00710295
1833 -0.00202865 -0.00573498 0.00324608 -0.00642351 -0.0184593 0.0105951 -0.00137797
2162 -7.0791e-4 0.00553712 -0.00353124 0.0139785 0.0137584 0.00532116 -0.00551804
8812 0.00667635 0.00174198 -0.00596517 0.00979827 -0.00371024 0.00257912 -0.0196705
8824 0.0187899 -0.0270381 -0.00891648 0.00839726 0.0036083 -0.00694245 -0.0167223
8837 0.0115177 0.00376089 -0.048499 0.0230276 -0.00633913 -7.52045e-4 -9.47751e-5
8861 0.00502008 -0.00271439 -0.0188486 -0.00653505 -0.00330324 -0.00182025 0.00846656
1836 -6.56281e-4 -0.00485628 -0.00280015 0.00731642 0.00291759 0.00714484 -0.00906114
8813 0.0284594 -0.0499572 0.0145861 0.0171089 0.022858 0.0029261 0.0138762
8825 0.0159839 0.00999349 -3.7461e-4 -0.00980778 -0.00455312 0.00614392 -0.00114839
8838 0.00137804 -0.00757174 0.00249592 0.00205529 0.00980188 -0.0014338 0.00324906
8850 0.0192801 0.0109603 0.0086512 -0.0110898 -0.00114897 0.00666485 0.00407543
8862 0.00140212 0.00311927 -0.00846385 -0.00522268 -0.00198617 0.0189883 0.0123737
1837 -8.4739e-4 -9.0421e-4 -0.00255084 0.00103911 -0.00536302 -0.0135443 -0.00125829
2184 -0.00209747 -0.00462744 -0.00294845 0.00208944 0.00674459 0.00868429 -0.00907426
8814 0.040406 0.0187414 -0.0184727 -0.00535727 -0.0099624 0.00194261 -0.00295655
8826 0.0217774 0.00402275 -0.0465051 -0.0110362 -0.0140145 0.0318975 0.00963693
8839 -0.0010285 -0.0139052 0.00138023 2.0344e-4 -0.00342331 0.00728313 -7.19683e-4
8851 0.0114146 0.00170582 -0.0260157 -0.00812409 -0.0125353 0.0280843 0.0174945
8863 0.0132954 -0.00622148 -0.0282071 -0.0248581 -0.011444 0.0297304 -0.0192386
1758 0.00146797 0.0032455 0.00343095 -0.00299995 0.0029621 -0.00259887 -0.00314648
2186 -2.51635e-4 0.00669163 9.15506e-4 -0.00189309 0.00425936 -0.00143814 -0.00848912
8827 -0.00204702 6.69475e-5 -0.00272887 -0.012439 -0.00537598 0.00531229 -0.00240376
8840 0.0127133 -0.0330392 0.00875469 -0.00143702 0.0091368 -0.0154272 0.00529462
8852 -3.29801e-4 -0.00174921 0.00474308 5.48931e-4 -0.00645367 -0.0014318 -0.00262281
1760 -4.73432e-4 -0.00665034 -0.00603727 0.00304722 -0.00225514 0.0152292 -0.0129708
1840 -8.74617e-5 4.84133e-4 0.00358121 -3.16912e-4 -0.0190659 -0.00558837 5.46402e-4
2188 -0.00122553 0.00836768 0.00352474 0.0042899 -0.00104111 0.00788652 -0.0055319
8816 0.0238121 0.00716811 0.0101274 0.00418698 0.00478586 -0.020106 -0.00885248
8835 2.62333e-4 0.00368805 -0.00687934 -0.011784 -0.00229827 0.0207853 0.00343399
8841 0.0256212 -0.00726388 -0.0402879 0.0224416 0.00742404 6.58081e-4 0.0153043
8853 0.00116532 0.00288682 -0.0108552 0.00570475 0.00142297 0.00631412 -0.0104704
1762 5.95665e-4 0.0136122 0.012466 0.0190708 -0.0450781 -0.00289175 0.0140628
1841 0.00679869 -0.0202987 0.00828361 0.0140465 -0.00130433 -0.00445396 -0.00579169
2189 0.0054717 -0.00124593 -0.0131503 -0.00919476 -0.0107872 -0.00743585 -0.00403725
8842 0.0120999 -0.0165546 -0.00446305 -0.0182689 0.00303379 0.00976995 0.0105814
8854 7.87623e-6 -0.00365778 -0.00128563 -0.0177945 0.00201725 0.00468206 -0.00441708
-21 -0.00143955 -3.30921e-4 -0.00661963 0.00947134 -0.00892375 -0.00533452 0.00886158
1765 0.00176136 -0.00315339 0.00819146 0.0127138 -0.0628226 -0.00881804 0.0182582
1843 0.0022526 0.00456741 0.00420903 -0.0215975 -0.00461633 0.0149195 -3.09349e-4
2190 0.00202615 -0.00187634 -0.00841559 -0.0110529 -0.00556927 -0.00122276 -0.00308846
8818 0.0267667 0.00471373 0.0158087 -0.00951832 -0.00555525 -0.0123357 -0.0107242
8830 0.024132 -0.00180149 -0.0582008 0.0169165 -0.0110271 0.00257028 -0.0108482
8843 0.00711961 -0.00574284 -0.00720613 0.00902139 0.0056701 -0.0030128 0.00583437
8855 0.00606433 -0.0208423 -0.00587933 -4.39637e-4 -0.00918933 0.00726661 -0.0146186
1768 0.00176172 0.00206607 -0.0150019 -0.00376624 -0.00402589 -0.0089165 -0.00566707
2191 0.00438555 0.0012822 0.0247702 0.0177908 -0.0835913 -0.010151 0.0245453
8819 -0.00158062 6.87044e-4 -0.00937278 -0.00896562 -0.0124998 0.0140963 -0.00239642
8831 0.0211845 0.0108354 -0.0406314 0.00484201 -2.64052e-4 0.0210902 0.00917382
8844 0.00819001 4.79176e-4 -0.0353784 0.00762671 -0.00380541 0.00746045 2.20058e-4
8856 0.019367 -0.00769067 -0.031619 0.0264762 -0.0246123 0.00622506 -0.00841881
1769 0.00494302 0.00575347 0.0144415 0.0154799 -0.051378 -0.00374765 0.0149394
1847 0.00217297 0.00361473 -0.00285052 -0.00215019 0.00410563 2.6619e-4 2.05872e-4
2194 -0.00122425 -0.00177759 0.00434772 0.00924055 -0.00696067 -0.00541179 0.00413152
8820 -0.00213679 -0.00327955 -0.00460405 -0.0174621 0.00645364 -0.0216745 0.0018128
8832 0.0283229 -0.0387063 0.00906134 0.0218992 0.0179902 -6.97369e-4 0.0124715
8845 -6.97603e-4 0.00260874 0.00102694 -2.84635e-4 7.84079e-4 -0.003267 0.00645261
8857 0.0308259 -0.0722746 0.0167628 0.00520325 0.013713 0.00269492 0.00280503
1777 0.00536258 0.00116255 -0.0098666 -0.00638991 -0.00249383 -0.00467618 -0.00209429
1993 0.00768987 -0.00201134 0.0166184 0.0197349 -0.0626606 -0.0101561 0.00872512
2195 -0.00500747 0.0124916 -0.00689404 0.00650413 0.00160205 -0.00337797 -0.00147816
8833 -2.3302e-4 6.72761e-4 -0.00849468 -0.0126322 -0.00921062 -0.00822759 0.00740845
8846 -0.00438573 0.00157234 -0.00491291 -0.00750683 0.00657582 -0.00908605 -0.00399299
8858 -0.00595103 0.00601083 -0.00172629 -7.99748e-4 0.0048159 0.00393201 0.00109062
1784 0.00261039 -0.0154057 -0.00678729 0.0109034 -0.0217286 -0.00352806 -0.0209422
1994 -0.00220119 -0.00753514 -0.00302948 4.58075e-4 -0.0163879 -0.00961669 -0.00900297
2197 -0.00264782 -0.00122355 0.00124508 -0.0179892 0.00521727 0.00158597 -2.98833e-4
8822 -0.00172434 -0.00686962 0.003752 -0.0056658 -0.00125085 -0.00403064 0.00448268
8834 -0.00393517 -0.00308341 0.00184621 0.00105089 3.94553e-4 0.0042778 0.005609
8847 0.00803209 8.94112e-4 -0.0142476 -0.00532016 -0.00705322 -0.00865441 0.010178
8859 0.0100832 -0.0270199 0.00459935 -0.00186516 2.68885e-4 0.00898592 -0.00265754
1201 0.00140207 7.41061e-4 -6.43571e-4 -0.0309748 -0.00730175 0.0230359 -0.00244434
1811 -0.00385821 0.00772023 0.00642796 0.00342649 -8.85685e-4 0.00884884 0.00335077
2127 -0.00235851 0.013123 0.00256804 -0.00378415 0.00850121 0.0135421 8.52006e-4
2201 -0.00473945 -0.00793168 -0.0024508 0.00383653 -0.00138306 -0.0062459 -0.00349719
3522 -4.19835e-4 4.5819e-4 0.00340604 2.84669e-5 -0.00521714 0.00717169 -0.00694947
2501 -0.00109983 -0.00428157 -0.00226926 -0.0082141 -5.20158e-4 -0.00379203 -0.0152955
2966 -0.0038135 4.51084e-4 -0.0115747 -0.0172281 0.00314148 -0.0619932 0.00707667
3167 -1.33008e-4 0.00103629 -0.0114526 -0.00231006 -9.11983e-4 -0.00136391 -8.29943e-4
4477 -0.00495738 0.00163317 -0.0026069 -0.00735747 0.00298314 -0.00353825 0.00150342
4491 -0.00165303 0.00462285 0.00183527 0.00468041 -0.0167119 -0.00426561 0.0104223
4167 -0.00503068 0.00160568 -7.92328e-4 -0.00796918 -0.00903349 -0.00238499 -0.0102619
2719 0.00187818 0.0118856 0.00118086 0.0159 0.00867575 0.0142789 -0.00111275
2995 -0.00327131 -0.0045658 8.64361e-4 0.00371254 -0.0014546 -0.00244354 -4.23993e-4
3188 -4.22434e-4 -0.00210782 0.0058504 -0.00990185 -0.0252196 -0.0616272 0.0142521
4478 -0.00226154 3.24819e-4 -0.00648801 -0.00251129 0.0162586 -0.0235249 -0.0055372
4492 0.0111337 0.0228871 0.0102007 0.0157786 0.00879991 -1.45237e-5 0.00454902
4290 -0.00376801 0.00413409 -9.47786e-5 9.23194e-4 -0.014673 -4.10932e-4 0.0135475
2744 0.00179039 0.0036151 -0.00197727 -0.00555362 0.012321 4.65029e-4 0.00174162
3143 -0.00585821 4.07691e-5 0.00179296 0.0120342 -0.0288826 -0.00636678 0.0147583
3192 -0.0035352 0.0010274 -0.00146844 -0.00172362 -0.00109728 -0.0053263 -0.00542955
4479 -0.00431397 0.00690095 -0.00177382 -0.0139958 0.00611937 -0.00377526 3.94049e-4
4493 0.00170312 -0.0053702 0.00500269 0.00206446 -0.025447 -0.00574425 0.0193802
4333 0.0018826 -0.00395991 -0.00615928 -0.00126982 0.00192293 -0.0227311 -0.0233757
2749 -6.21048e-4 0.00332314 0.00206398 0.00723297 0.0139096 0.00980883 0.00311287
3144 -0.00267475 -0.00984957 0.00400071 -0.00789489 -0.0147594 -0.0107166 -0.043603
3526 0.00293371 -0.0031602 -0.00431643 -0.00335517 0.0084279 0.00793561 0.00193722
4480 0.00237697 0.00173844 0.00734195 -0.00455042 -0.0106917 0.00661826 0.00895824
4494 0.00984947 0.00979731 0.00217968 -0.0119844 -0.00353673 0.0107498 -0.00434089
4341 3.7295e-4 0.00374846 -0.00723033 -0.0116769 0.0135122 -0.0175785 -0.00736467
2751 -0.00517756 0.00473899 -0.00530505 -0.0025407 6.9601e-4 0.0053839 -6.47716e-4
3145 -0.00506654 -0.0046712 0.00683062 0.00167512 -0.0336522 -0.0178226 0.00959917
4481 -0.00129623 -0.00466874 -0.00248353 -0.00924123 -0.00373412 0.00773106 0.00338019
4496 0.00347243 -6.32803e-4 -0.00614684 0.00551351 0.00127341 -0.0188153 -0.0110638
4376 -0.00125133 -0.0152249 0.0044089 -0.00821189 -0.0250043 0.0111919 -0.00118821
2753 -0.00151856 -8.23877e-4 -0.0014456 0.012451 0.00186421 0.0133169 -0.00552918
4483 5.35788e-4 0.00282143 0.00404345 0.00624398 -0.0204134 -0.0273181 0.00955248
4497 5.62701e-4 0.00193335 -0.00944877 0.00599639 -0.0296726 -0.00633724 0.0142372
2759 -7.10142e-4 -0.00204676 -0.00629536 -0.00184759 -0.00418001 -0.00431949 0.00594584
3147 -9.23451e-4 -9.91111e-4 -0.00687008 -0.0113802 0.00803365 -0.0289172 0.00128374
3697 -0.00784975 0.0094801 0.012825 0.0225551 -0.0309108 0.0128755 0.00944864
4484 -7.59539e-4 0.00342219 0.00378779 -0.0166684 0.0131034 -0.0375701 -0.00687207
2780 -0.00324539 -0.00588998 6.11446e-4 -0.0122421 0.00663741 -0.0115255 -0.0120281
3150 -0.00256336 0.00173017 -0.00556229 0.00526753 -0.00510442 -0.00583884 0.0123791
4021 0.00399868 0.00540232 -0.0133033 0.0100538 0.0237852 -0.0407627 5.33e-5
4485 -0.00272041 0.00205595 0.00159495 0.0029678 -2.38831e-4 0.00276983 0.00477461
4499 0.00564685 0.00480861 0.00633998 0.0108377 -0.00471104 0.00274012 0.00938368
2244 -7.56041e-4 0.013156 0.00833607 0.00471439 -9.43566e-4 0.0207223 9.37922e-4
2781 -0.0031819 0.00200611 0.00621496 1.02275e-4 -1.03482e-4 0.00358489 -0.00105014
3151 -0.00249205 -0.00381533 0.00374147 0.00629052 0.00723616 2.85384e-4 -0.00866379
4066 0.00158945 -0.00807712 -4.0666e-4 1.80933e-4 -0.00385669 0.0142041 -0.0137105
4486 0.0102624 1.49054e-4 -0.0538862 0.0164217 -0.0192702 -0.00229468 0.00901914
4500 0.0107515 -0.0081379 -0.0204791 -0.00284095 -0.00831477 -0.00845822 0.00657515
2436 0.0028882 -0.0118117 0.00943172 2.63264e-4 -5.7027e-4 -3.94542e-4 -0.0104067
2816 -0.00163845 0.00101655 0.002023 0.00578626 0.00202191 -0.00135138 -0.0151772
4085 -0.00664984 7.20865e-4 0.00462703 5.52932e-4 0.0115345 0.00532429 0.00952199
4487 -0.00208249 -0.0117958 0.00278716 -0.0102232 -0.0282762 0.00984828 0.00735858
4501 -0.00132179 -0.0023 0.00853068 0.00654026 -0.024 -0.0048518500000000004 -0.00561284
2497 -0.00674363 0.0105821 0.0103185 0.0168686 0.00379905 0.00199209 0.00363135
2825 -2.34816e-4 -0.00225097 0.0117885 0.00542424 -0.0637683 -0.0268671 0.0179885
4086 0.00255153 -0.00674463 8.60859e-4 0.00987242 7.26812e-4 -0.00240728 -0.00977577
4489 -0.00378951 -0.00818788 0.00306166 -0.012549 -0.0202857 -0.00388318 0.0101545
4502 0.002138 0.00433099 -0.00411794 0.00232517 -0.00212216 0.00493463 0.00901796
2918 -0.00486205 0.00428147 0.00512737 0.0155404 0.00150745 0.0034624 0.00766319
3156 -0.00412089 3.00053e-4 0.00821142 -1.96586e-4 0.00494613 8.11014e-4 -0.00148716
4476 0.0058035 -0.0118798 -0.0450151 -0.00772143 -0.0171616 -0.00984477 0.00680678
4490 -0.00205597 0.00775481 -0.00144524 -0.00388907 0.00942701 0.00668441 2.29572e-4
2255 0.013688 0.0248684 -0.0103587 0.0393414 0.0129404 0.00351276 -0.00855306
2294 -0.00276738 -0.00952797 0.00801368 0.0113589 -0.0136077 0.00416521 0.00276161
2441 9.46616e-4 0.0113357 -0.00886307 0.00232343 0.00177867 0.0088229 0.00269019
2613 0.00189069 -0.00974048 0.013541 -0.00116136 -0.03022 8.47726e-5 0.0103959
3443 0.00642419 -0.0118733 -0.0436408 -0.012235 -0.0207276 -0.00883898 0.0132856
3550 -0.00345321 0.004769 -0.00148938 -0.00457594 0.0123991 -0.00558857 -0.00277927
3881 4.71316e-4 0.00709295 -0.00159024 -0.00698565 0.015193 -0.00521099 -8.81591e-6
2256 -0.00418946 0.00304713 -0.00458528 -0.00699701 0.00521821 -0.00565244 0.00445787
2297 -0.00193658 -0.00327234 0.00224781 -0.00382285 0.00286863 0.0111603 0.00479068
2442 -0.00968714 0.00956957 0.00566814 0.00810733 -0.00524753 0.0140853 -0.00556723
2616 -0.00204171 -0.00371301 -0.00520059 -0.00620031 0.0019769 -0.00566991 0.0019364
1662 -0.00192448 0.0017051 0.00322803 -0.00593076 0.00851439 0.00153286 -0.00207454
2445 -0.00318085 0.00593109 -0.0104166 -0.0032796 0.00421783 0.00284413 0.00363121
2645 -5.4567e-4 -0.00467875 -0.00964397 -0.0147811 -0.00441096 0.0290243 0.0216602
3488 -0.00338834 0.00446422 -0.0105549 -0.0181691 0.0191048 0.0101716 0.00113901
3954 -0.0025551 0.00280343 0.00669977 -0.00426704 -0.011957 0.00560027 -0.00497665
1742 -0.00294588 8.63424e-4 -5.03192e-4 -8.84864e-4 0.00471891 -0.00352931 -0.0107907
2263 -0.00175037 0.00237303 0.00902627 3.32456e-4 -0.0289551 6.76176e-4 0.00106718
2324 7.43647e-4 -3.17896e-4 0.0128535 0.00758021 -0.0505878 7.17207e-4 0.0212334
2451 -5.40132e-4 -3.36882e-4 -0.00136091 7.70285e-4 0.00312211 0.00301868 -0.00747839
2651 1.29155e-4 0.0012877 -0.00302996 0.00306182 -0.00233134 -6.60128e-4 -0.00370017
3490 -8.87051e-4 -0.00705182 -9.14599e-4 -0.0119607 -0.00453677 0.00159166 -0.00424552
3573 -0.00148139 0.00414556 0.00789601 -0.00961263 -0.0241519 0.00367142 0.0204433
3968 -8.85183e-4 0.00935885 0.00836695 0.0159203 0.00161223 0.00439913 0.00158379
2265 -9.13792e-4 0.0036513 -0.00838121 0.00425049 0.00557785 -0.0106791 -0.0106032
2352 0.0024808 -0.010431 0.0154809 0.0140231 -0.0568157 -0.00269829 0.0205913
2456 -0.00282627 0.00307338 0.0107975 0.00890827 -0.00474347 0.00455413 0.00685982
2658 0.0404256 0.00927239 0.0232821 -3.31012e-4 -2.90964e-4 -0.014148 -0.00848611
3509 0.00513543 0.00787073 0.0181284 0.0116095 -0.0650264 -0.00892841 0.0245568
3574 0.0026962 0.0020911 0.00367099 -0.00522949 -8.1486e-4 0.0108689 -0.00288487
4140 -0.00420888 0.00303159 0.00124693 0.00230048 0.00206368 0.00880746 0.00404312
2270 9.78835e-4 -0.0197549 0.0133368 -0.00461383 0.016176 -0.00323791 0.0116473
2354 0.00223904 -0.0109649 0.0248979 0.0206517 -0.0815752 0.00352292 0.0287213
2457 2.05451e-4 0.00269041 0.012071 0.00965001 -0.028892 0.00176408 0.0158585
1885 0.00974146 -0.00713075 -0.015656 0.0317962 0.00518887 0.00538165 -0.0084236
2271 0.00242094 -0.0181773 0.0123282 0.00303337 -0.00619625 -0.0029636 -0.00135289
2358 0.00314718 0.00348519 -0.00383334 -0.0353946 -0.0131847 0.0161419 -0.00346747
2471 -0.00404131 0.00986181 2.23028e-4 -0.00689315 0.00680346 -0.00176048 -0.0215132
3595 0.00329098 -0.0121279 0.00140282 0.00700238 -0.0171787 0.0121321 -0.016022
5595 -0.00439551 0.00160743 -0.00235132 -0.00154372 0.00343915 0.00322833 -0.0151428
2172 -0.00485671 0.00416214 0.0195852 0.023642 -0.0511426 -1.74114e-5 0.0261366
2279 -0.0052178 0.00166524 0.00494561 5.46084e-4 0.00581476 0.00530004 0.00643524
2418 -8.83036e-4 -0.00964439 -0.00625701 -0.0053077 -0.0115 -0.0160524 -0.00875832
2565 0.00262047 0.0109621 0.0069442 0.00149177 0.00530132 0.0192423 0.00168435
3773 -0.00198925 -0.00331002 -0.00314325 -0.00363346 -0.0228071 -0.005117 -0.00299316
5604 -2.86048e-4 -0.00364378 -0.0151133 -0.00762811 -8.86972e-4 -0.00451165 -0.00550355
2248 6.01602e-4 -0.00452484 -0.00213532 -8.51886e-4 -0.00987922 -0.00385052 0.010016
2280 0.00770919 -0.0213965 -0.00562002 -0.00504795 -0.0143752 -0.00235185 -0.0110178
2425 -0.00501551 0.00397737 0.00619568 0.00872667 0.00597022 -0.00264732 -0.00176095
2566 -0.00913554 -0.0011659 0.0130073 -0.001462 -0.0123939 -0.00780214 0.0206285
3807 0.00580121 -0.00858855 -0.0453696 -0.00965802 -0.0119027 -0.0200688 0.0111048
5605 0.00502905 -0.0046955 -0.0124896 -7.15299e-4 -0.00789609 0.00556093 -0.012715
2250 -0.00399005 0.00676003 0.00610965 0.00402172 -0.00152481 0.0154199 -8.50075e-4
2281 3.20324e-4 -0.00927958 -0.00364069 0.00126272 -0.0177899 -0.00837262 -0.011179
3439 -5.97871e-4 -0.0116389 5.48968e-4 0.0106788 -0.001738 -9.58649e-5 -0.00782265
3808 0.0107211 0.00397522 -0.00659396 0.0435317 0.0190707 -0.0048810600000000004 -0.018015
5606 -0.00219578 0.0120429 -3.07645e-5 0.0322298 0.0105385 0.00755665 0.00265174
2254 0.00140442 -0.0010206 -0.00618248 -0.00315718 -0.00406743 0.00275578 -0.0072367
2293 -0.00114851 -0.00466732 6.26536e-4 -0.0034372 -0.00685083 -0.00986627 -0.00345962
2440 0.00315502 0.0106791 -0.0104259 0.00699797 0.00284098 0.00940534 0.00191813
2602 -0.00601361 0.00633241 0.00278793 0.00701552 0.00275796 0.00363992 3.12922e-4
3442 0.0054934 -0.0167992 -0.0524058 -0.00839311 -0.0305763 -0.0213459 0.00424533
3549 3.39082e-4 0.00145657 -5.31107e-4 -0.00479159 0.0102653 0.00341295 0.00442672
3880 0.00313525 0.00854721 0.00309577 -0.0113072 0.00489611 0.014258 0.00304845
5609 0.00194296 -0.0071948 0.00102787 0.00211351 2.32046e-4 -0.0160394 -0.00789475
5615 -0.00118541 0.00651183 -0.0226068 0.002908 0.00796898 0.00903794 0.00401049
5642 -0.00786024 0.00319584 -4.04635e-4 -0.00961779 0.0104787 -0.0114845 0.00612462
6712 0.0103666 0.00289197 -0.00404852 -0.0173389 0.0013437 0.0180373 -0.0165345
7346 0.0252978 -0.0477315 0.0175774 -0.00134316 0.0152753 0.00242926 0.0172933
7360 0.00382548 -0.0016728 -0.0219074 0.0118966 -0.0108948 0.00644646 -0.00384868
8965 0.00687452 -0.0153498 -0.0187285 -0.00261164 -0.0114492 0.00713193 0.0118186
5648 0.00231317 -0.0107839 0.00109272 -0.0141644 -0.0116137 -8.54612e-4 -0.0425167
6194 0.042209000000000003 0.0307237 0.0112641 0.0347229 0.00167479 -0.00809521 -6.76955e-4
7119 0.00179298 -0.0105713 -1.21339e-4 -0.00698787 -0.00891158 0.00221061 0.0100788
7349 0.042218 0.035027 0.0178522 -0.0137849 -0.00456516 0.00211557 0.00251788
8966 0.028096 0.0264366 0.0131669 -0.0126365 -0.00419202 0.00078618099999999995 -0.00594085
5618 -0.0012487 -0.00420092 7.14265e-4 -0.00680723 0.00685893 0.0310031 0.0207513
5652 0.034053 0.0284974 0.0109321 0.0123756 0.00127835 -0.0115657 0.00122477
6197 0.00533268 -0.00794153 3.65209e-4 -0.0050829 -0.0126546 0.0054485 -0.0432829
7144 0.00168859 -3.09397e-4 -0.00959385 -0.00831082 0.00214371 -0.00400691 0.00190286
7350 0.00240176 -0.00368046 0.00342301 0.0103726 -0.00747599 0.00462568 -0.00185463
8967 0.0109127 0.00213082 -0.0335421 -0.0234027 -0.00620625 0.0236259 0.0139522
5619 0.0261996 0.0247709 0.0116878 0.00238131 0.00477717 4.54695e-4 -0.00353537
5627 0.0395872 0.0248661 0.0246001 0.0128475 -0.0244183 -0.00972635 0.0112085
6304 0.00276289 2.85626e-4 -0.00233355 0.00221569 9.99011e-4 0.0114409 0.00010964900000000001
7211 0.0106808 -0.0244513 0.00369967 -0.00628577 0.016554 -0.00604692 0.00727214
7351 -0.0030783 -0.0023448 -0.00174813 0.00152983 -0.00471225 -0.00356335 -0.0206696
8963 -0.00652425 0.00164187 0.00835433 0.00215463 -0.00518056 0.00744117 0.00373797
5622 0.0195054 0.0147763 0.0217912 0.00610794 -0.0290135 -0.00712456 -0.0155876
7233 0.0122703 0.00199437 -0.00214705 0.00774031 -0.0148335 -0.0126706 0.00474664
7352 -0.00769156 -0.00246422 0.00272112 9.22843e-4 -0.00683232 -0.00157915 0.00822875
8969 0.0188073 -0.00286298 -0.0394867 0.0227037 -0.0100598 -7.31263e-4 0.00824977
5623 0.0121171 0.00108885 -0.0389528 0.0118245 -0.00425027 -0.0320456 -0.00787372
5659 0.0159103 0.0200489 0.0105177 0.0127703 0.00257283 -0.00235651 -9.56525e-4
7253 0.0181367 0.0028001 -0.00777496 -0.0297161 -0.00462834 -0.0482791 0.00595551
7353 0.00118392 -0.00468103 -0.00277115 -0.0102419 0.0120693 0.0120213 0.00369312
7365 0.00230229 0.00294049 -0.0101812 -0.0143764 0.00718109 -0.0105532 -0.00751848
8970 0.0171863 -0.00213202 -0.00254641 0.00259607 -0.00162701 -0.00558551 0.00462361
5624 0.00140916 -0.00694196 0.00448 -0.0177824 -0.00871158 0.0108521 -0.00959867
5669 -0.00252784 -0.0036852399999999998 -0.00270982 0.0105813 -0.00595732 0.00795614 0.00234573
7307 0.0423068 0.0352634 0.0169767 -0.0197274 -0.00257474 -1.38909e-4 -0.00883404
7532 0.0222357 -0.048933 0.016342 0.00664506 0.0156642 0.00604959 0.012132
8971 0.00600817 -0.0160525 0.0132826 6.78173e-4 -0.00253024 -0.00207992 0.0117818
5626 -0.00435221 -0.00109268 0.00245515 0.00662583 -0.00249998 0.00856783 0.00759778
5670 0.0370272 0.0305823 0.0169218 0.0113847 -0.00521829 -0.0155906 -0.00211373
6316 -0.00227664 0.00287372 -0.00213157 8.37242e-4 -0.00466394 0.0018837 -0.0285015
7308 -9.338e-4 -0.0105211 -0.00139854 -0.00490963 -0.0150176 0.0070433 0.00502183
7546 0.00837954 -0.00734325 -0.0394311 -0.0024279 -0.0131552 -0.0338319 0.00843917
8972 -0.00423444 -0.00295685 -0.00854366 6.1282e-5 0.00382009 0.00113136 0.00128719
5631 0.017334 -0.0476915 0.0104058 0.00938796 -9.38973e-4 0.00849356 0.00141597
5678 0.0108241 0.0135743 -0.0152278 0.00911968 0.0229419 -0.0115145 -0.0111613
6489 0.00932992 0.00739479 -0.0322192 0.0237599 -0.00568749 -0.00405423 0.00774837
7315 0.0108346 0.00861439 -0.0356067 0.012693 0.00528126 -0.0217533 -0.00211329
7355 0.0218558 0.0228508 0.0127839 0.00258974 -0.00808608 -0.00961294 0.0106879
8510 0.0126594 -0.0323199 0.00362728 -0.00267856 0.00221031 -0.00918843 -0.0177944
5632 0.0146685 0.00773281 -0.00666933 0.0228063 -0.00136671 0.00924222 -0.00755188
5825 0.0168982 -0.0117706 0.002187 0.028819 0.0267 -0.0119003 -0.00989139
6597 -0.00227014 -0.00567267 -0.00334629 -0.0186375 0.00859886 -0.00762713 -0.0180006
7316 0.00533185 -0.00835138 -0.0107055 0.00120499 -0.0130736 -0.00894169 0.00623971
7356 -0.00683841 8.75486e-4 -0.00539094 -0.0113975 0.0135539 -0.0110088 -0.0074799
8450 0.016652 0.00590727 -0.0352383 0.0131895 -0.00494008 -0.00292179 -0.0140312
8974 0.00125577 -1.00467e-4 0.00179282 0.00102178 -0.00802202 0.011445 0.0134345
5637 0.00316825 -0.00413814 -0.00201954 0.00683588 3.42322e-5 -0.0235405 -0.00984256
5828 0.00573171 0.00438173 -0.009691 -0.00398344 0.00501327 0.00834324 2.2152e-4
6701 0.00180577 0.00692559 0.00214291 0.0106614 -0.0032666 0.0021719 -0.00485684
7317 0.00934182 -4.83922e-4 -0.0219983 -0.0161716 -0.00102997 -0.0271616 0.0171151
8459 0.0273088 0.0164882 0.00224289 0.00468795 0.00392883 -0.00332881 0.00798415
8508 0.0100765 -0.0210358 0.00838929 0.00413951 -0.00207404 0.00315763 0.00563383
7325 -0.00293754 -0.00341946 -0.00152368 -0.0099459 0.0085985 -0.0099866 0.00912081
8964 0.0263357 0.00576021 0.0127949 -0.00651495 -0.00525647 -0.00504264 -0.011834
8976 0.00227677 0.00246542 -0.0231153 0.00334192 -0.00925815 0.0114893 -0.00512117
8988 0.00299978 -0.00196938 -0.0056713 0.00860899 0.00882423 -0.00245288 -0.00763054
8999 0.0239305 5.07481e-4 -0.00625468 0.0328025 0.0260729 -0.0155824 0.00958596
9011 0.00547157 -0.0287152 0.00583752 -0.00143311 -0.00793236 -0.012236 -0.0097563
9023 0.00288856 -0.0128172 -0.00461636 -0.013057 0.00883434 -0.0117061 0.0105745
9035 0.0198177 -0.0276813 0.00713864 0.0013798 0.00343956 0.00782929 0.0150078
9047 0.0135932 0.00216047 -0.0254489 -0.0216713 -0.0100608 0.0395806 0.00276075
9058 0.0143676 -0.0166507 0.00357666 0.011833 0.00852346 -8.42242e-4 0.0101751
